category,sub_category,product_name,manufacturer,customer_name,city,state,region,country,postal_code,order_id,order_date,ship_date,ship_mode,sales,quantity,discount,profit,profit_ratio
Office Supplies,Storage,Letter Size File,Other,Daniel Raglin,Providence,Rhode Island,East,United States,2908,US-2013-140158,2015-10-05,2015-10-09,Standard Class,119.0,3,0.0,35.0,0.29
Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Bush,Melanie Seite,Baltimore,Maryland,East,United States,21215,CA-2013-131296,2015-10-05,2015-10-10,Standard Class,239.0,2,0.3,-24.0,-0.1
Technology,Phones,Samsung HM1900 Bluetooth Headset,Samsung,Anna Häberlin,Coral Gables,Florida,South,United States,33134,CA-2013-145709,2015-10-05,2015-10-09,Standard Class,53.0,3,0.2,20.0,0.38
Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,Other,Anna Häberlin,Coral Gables,Florida,South,United States,33134,CA-2013-145709,2015-10-05,2015-10-09,Standard Class,12.0,3,0.2,3.0,0.23
Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,Avery,Jonathan Howell,Tulsa,Oklahoma,Central,United States,74133,US-2013-115952,2015-10-07,2015-10-07,Same Day,29.0,5,0.0,14.0,0.5
Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Zebra,Laurel Beltran,Pueblo,Colorado,West,United States,81001,US-2013-157490,2015-10-07,2015-10-08,First Class,704.0,6,0.7,-938.0,-1.33
Office Supplies,Binders,Recycled Easel Ring Binders,Other,Laurel Beltran,Pueblo,Colorado,West,United States,81001,US-2013-157490,2015-10-07,2015-10-08,First Class,18.0,4,0.7,-15.0,-0.83
Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Avery,Laurel Beltran,Pueblo,Colorado,West,United States,81001,US-2013-157490,2015-10-07,2015-10-08,First Class,12.0,4,0.7,-9.0,-0.77
Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Memorex,Laurel Beltran,Pueblo,Colorado,West,United States,81001,US-2013-157490,2015-10-07,2015-10-08,First Class,68.0,5,0.2,1.0,0.01
Office Supplies,Binders,GBC Recycled VeloBinder Covers,GBC,Tim Brockman,Los Angeles,California,West,United States,90049,CA-2013-162614,2015-10-08,2015-10-14,Standard Class,27.0,2,0.2,9.0,0.33
Technology,Machines,Okidata C331dn Printer,Okidata,Dionis Lloyd,Spokane,Washington,West,United States,99207,CA-2013-127649,2015-10-08,2015-10-10,First Class,838.0,3,0.2,63.0,0.08
Office Supplies,Paper,Astroparche Fine Business Paper,Other,Cindy Chapman,Los Angeles,California,West,United States,90032,CA-2013-155033,2015-10-08,2015-10-13,Standard Class,11.0,2,0.0,5.0,0.48
Office Supplies,Labels,Avery 511,Avery,Arthur Wiediger,Philadelphia,Pennsylvania,East,United States,19143,CA-2013-163216,2015-10-08,2015-10-11,First Class,5.0,2,0.2,2.0,0.35
Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",Alliance,Mick Crebagga,Marysville,Washington,West,United States,98270,CA-2013-139808,2015-10-08,2015-10-12,Standard Class,93.0,12,0.0,1.0,0.01
Furniture,Furnishings,Contemporary Wood/Metal Frame,Other,Bart Watters,Houston,Texas,Central,United States,77070,US-2013-126844,2015-10-09,2015-10-15,Standard Class,52.0,8,0.6,-32.0,-0.63
Office Supplies,Paper,Xerox 1925,Xerox,Joel Eaton,Los Angeles,California,West,United States,90036,US-2013-162026,2015-10-09,2015-10-09,Same Day,62.0,2,0.0,28.0,0.45
Office Supplies,Labels,Avery 50,Avery,Peter McVee,San Antonio,Texas,Central,United States,78207,CA-2013-149685,2015-10-09,2015-10-16,Standard Class,60.0,6,0.2,20.0,0.34
Office Supplies,Storage,Fellowes Econo/Stor Drawers,Fellowes,Doug Bickford,Charlotte,North Carolina,South,United States,28205,CA-2013-135636,2015-10-09,2015-10-14,Standard Class,388.0,5,0.2,-68.0,-0.18
Technology,Phones,Mediabridge Sport Armband iPhone 5s,Other,Michael Paige,Troy,Ohio,East,United States,45373,CA-2013-116974,2015-10-10,2015-10-16,Standard Class,24.0,4,0.4,-16.0,-0.65
Office Supplies,Paper,Xerox 1947,Xerox,Sibella Parks,Philadelphia,Pennsylvania,East,United States,19143,US-2013-128909,2015-10-10,2015-10-12,Second Class,19.0,4,0.2,6.0,0.31
Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Luxo,Sibella Parks,Philadelphia,Pennsylvania,East,United States,19143,US-2013-128909,2015-10-10,2015-10-12,Second Class,333.0,4,0.2,-25.0,-0.08
Office Supplies,Art,Newell 310,Newell,Maria Zettner,Phoenix,Arizona,West,United States,85023,CA-2013-114748,2015-10-10,2015-10-15,Standard Class,1.0,1,0.2,0.0,0.11
Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Tenex,Maria Zettner,Phoenix,Arizona,West,United States,85023,CA-2013-114748,2015-10-10,2015-10-15,Standard Class,170.0,2,0.2,0.0,0.0
Office Supplies,Supplies,Martin-Yale Premier Letter Opener,Martin-Yale,Erica Bern,Greensboro,North Carolina,South,United States,27405,US-2013-150357,2015-10-11,2015-10-15,Standard Class,21.0,2,0.2,-4.0,-0.21
Office Supplies,Binders,Presstex Flexible Ring Binders,Other,Erica Bern,Greensboro,North Carolina,South,United States,27405,US-2013-150357,2015-10-11,2015-10-15,Standard Class,4.0,3,0.7,-3.0,-0.67
Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Other,Corey Catlett,Denver,Colorado,West,United States,80219,CA-2013-157707,2015-10-11,2015-10-13,First Class,91.0,3,0.7,-191.0,-2.1
Technology,Phones,iOttie HLCRIO102 Car Mount,iOttie,Corey Catlett,Denver,Colorado,West,United States,80219,CA-2013-157707,2015-10-11,2015-10-13,First Class,16.0,1,0.2,-3.0,-0.19
Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",Global,Corey Catlett,Denver,Colorado,West,United States,80219,CA-2013-157707,2015-10-11,2015-10-13,First Class,121.0,1,0.2,14.0,0.11
Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",Eldon,William Brown,La Porte,Texas,Central,United States,77571,CA-2013-126627,2015-10-11,2015-10-13,First Class,14.0,4,0.6,-6.0,-0.45
Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Wilson Jones,William Brown,La Porte,Texas,Central,United States,77571,CA-2013-126627,2015-10-11,2015-10-13,First Class,16.0,2,0.8,-26.0,-1.6
Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,Avery,Emily Phan,Chicago,Illinois,Central,United States,60610,CA-2013-113390,2015-10-12,2015-10-16,Standard Class,5.0,2,0.2,1.0,0.13
Office Supplies,Art,Newell 309,Newell,Emily Phan,Chicago,Illinois,Central,United States,60610,CA-2013-113390,2015-10-12,2015-10-16,Standard Class,28.0,3,0.2,3.0,0.13
Office Supplies,Paper,Xerox 195,Xerox,Lena Creighton,Roseville,California,West,United States,95661,CA-2013-145583,2015-10-14,2015-10-20,Standard Class,20.0,3,0.0,10.0,0.48
Office Supplies,Paper,Xerox 1880,Xerox,Lena Creighton,Roseville,California,West,United States,95661,CA-2013-145583,2015-10-14,2015-10-20,Standard Class,35.0,1,0.0,17.0,0.47
Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",Sanford,Lena Creighton,Roseville,California,West,United States,95661,CA-2013-145583,2015-10-14,2015-10-20,Standard Class,12.0,4,0.0,3.0,0.3
Office Supplies,Fasteners,Ideal Clamps,Other,Lena Creighton,Roseville,California,West,United States,95661,CA-2013-145583,2015-10-14,2015-10-20,Standard Class,4.0,2,0.0,2.0,0.49
Office Supplies,Binders,GBC Wire Binding Strips,GBC,Lena Creighton,Roseville,California,West,United States,95661,CA-2013-145583,2015-10-14,2015-10-20,Standard Class,76.0,3,0.2,27.0,0.35
Office Supplies,Supplies,Fiskars Softgrip Scissors,Fiskars,Lena Creighton,Roseville,California,West,United States,95661,CA-2013-145583,2015-10-14,2015-10-20,Standard Class,66.0,6,0.0,18.0,0.28
Furniture,Furnishings,Longer-Life Soft White Bulbs,Other,Lena Creighton,Roseville,California,West,United States,95661,CA-2013-145583,2015-10-14,2015-10-20,Standard Class,43.0,14,0.0,21.0,0.48
Furniture,Tables,Hon 5100 Series Wood Tables,Hon,Noah Childs,Aurora,Colorado,West,United States,80013,US-2013-100839,2015-10-14,2015-10-18,Standard Class,727.0,5,0.5,-466.0,-0.64
Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Executive Impressions,Noah Childs,Aurora,Colorado,West,United States,80013,US-2013-100839,2015-10-14,2015-10-18,Standard Class,25.0,3,0.2,4.0,0.18
Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,Razer,Helen Andreada,Laredo,Texas,Central,United States,78041,CA-2013-154018,2015-10-14,2015-10-20,Standard Class,192.0,3,0.2,24.0,0.13
Office Supplies,Paper,Array Memo Cubes,Array,Helen Andreada,Laredo,Texas,Central,United States,78041,CA-2013-154018,2015-10-14,2015-10-20,Standard Class,8.0,2,0.2,3.0,0.36
Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",Tenex,Helen Andreada,Laredo,Texas,Central,United States,78041,CA-2013-154018,2015-10-14,2015-10-20,Standard Class,140.0,5,0.6,-150.0,-1.08
Office Supplies,Art,Newell 334,Newell,Helen Andreada,Laredo,Texas,Central,United States,78041,CA-2013-154018,2015-10-14,2015-10-20,Standard Class,16.0,1,0.2,1.0,0.08
Office Supplies,Binders,Avery Non-Stick Binders,Avery,Helen Andreada,Laredo,Texas,Central,United States,78041,CA-2013-154018,2015-10-14,2015-10-20,Standard Class,6.0,7,0.8,-11.0,-1.75
Office Supplies,Art,BIC Liqua Brite Liner,BIC,Bart Watters,New York City,New York,East,United States,10024,CA-2013-101161,2015-10-14,2015-10-21,Standard Class,35.0,5,0.0,12.0,0.36
Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Fellowes,Bart Watters,New York City,New York,East,United States,10024,CA-2013-101161,2015-10-14,2015-10-21,Standard Class,100.0,3,0.0,24.0,0.24
Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Other,Bart Watters,New York City,New York,East,United States,10024,CA-2013-101161,2015-10-14,2015-10-21,Standard Class,38.0,2,0.0,18.0,0.48
Office Supplies,Labels,Avery White Multi-Purpose Labels,Avery,Bart Watters,New York City,New York,East,United States,10024,CA-2013-101161,2015-10-14,2015-10-21,Standard Class,25.0,5,0.0,11.0,0.46
Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,Howard Miller,Bart Watters,New York City,New York,East,United States,10024,CA-2013-101161,2015-10-14,2015-10-21,Standard Class,82.0,3,0.0,34.0,0.41
Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,WD My Passport,Christine Phan,Seattle,Washington,West,United States,98115,US-2013-108098,2015-10-15,2015-10-19,Standard Class,177.0,3,0.0,30.0,0.17
Furniture,Chairs,SAFCO Folding Chair Trolley,SAFCO,Nathan Cano,Jacksonville,North Carolina,South,United States,28540,CA-2013-156503,2015-10-15,2015-10-21,Standard Class,103.0,1,0.2,10.0,0.1
Technology,Accessories,Maxell 4.7GB DVD-R,Maxell,Nathan Cano,Jacksonville,North Carolina,South,United States,28540,CA-2013-156503,2015-10-15,2015-10-21,Standard Class,23.0,1,0.2,6.0,0.26
Office Supplies,Paper,Xerox 1944,Xerox,Nathan Cano,Jacksonville,North Carolina,South,United States,28540,CA-2013-156503,2015-10-15,2015-10-21,Standard Class,93.0,3,0.2,34.0,0.36
Office Supplies,Supplies,Staple remover,Staple remover,Nathan Cano,Jacksonville,North Carolina,South,United States,28540,CA-2013-156503,2015-10-15,2015-10-21,Standard Class,13.0,2,0.2,1.0,0.11
Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Other,Nathan Cano,Jacksonville,North Carolina,South,United States,28540,CA-2013-156503,2015-10-15,2015-10-21,Standard Class,35.0,4,0.2,13.0,0.38
Office Supplies,Paper,Xerox 1916,Xerox,Nathan Cano,Jacksonville,North Carolina,South,United States,28540,CA-2013-156503,2015-10-15,2015-10-21,Standard Class,39.0,1,0.2,15.0,0.38
Technology,Phones,Motorola L703CM,Motorola,Pauline Webber,New York City,New York,East,United States,10009,CA-2013-113607,2015-10-15,2015-10-19,Standard Class,1092.0,7,0.0,273.0,0.25
Office Supplies,Paper,Xerox 1908,Xerox,Pauline Webber,New York City,New York,East,United States,10009,CA-2013-113607,2015-10-15,2015-10-19,Standard Class,112.0,2,0.0,55.0,0.49
Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Plantronics,Bobby Elias,Appleton,Wisconsin,Central,United States,54915,CA-2013-125220,2015-10-15,2015-10-20,Standard Class,1650.0,5,0.0,544.0,0.33
Office Supplies,Paper,Xerox 1982,Xerox,Patrick Bzostek,Salt Lake City,Utah,West,United States,84106,CA-2013-125738,2015-10-16,2015-10-22,Standard Class,46.0,2,0.0,21.0,0.46
Office Supplies,Paper,Xerox 1986,Xerox,Patrick Bzostek,Salt Lake City,Utah,West,United States,84106,CA-2013-125738,2015-10-16,2015-10-22,Standard Class,60.0,9,0.0,29.0,0.48
Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Acco,Patrick Bzostek,Salt Lake City,Utah,West,United States,84106,CA-2013-125738,2015-10-16,2015-10-22,Standard Class,42.0,5,0.2,13.0,0.31
Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Other,Patrick Bzostek,Salt Lake City,Utah,West,United States,84106,CA-2013-125738,2015-10-16,2015-10-22,Standard Class,72.0,8,0.0,33.0,0.46
Office Supplies,Labels,Avery 49,Avery,Cynthia Delaney,Oklahoma City,Oklahoma,Central,United States,73120,CA-2013-124352,2015-10-16,2015-10-22,Standard Class,20.0,7,0.0,10.0,0.49
Office Supplies,Labels,Avery 508,Avery,Cynthia Delaney,Oklahoma City,Oklahoma,Central,United States,73120,CA-2013-124352,2015-10-16,2015-10-22,Standard Class,29.0,6,0.0,14.0,0.49
Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,Hoover,Cynthia Delaney,Oklahoma City,Oklahoma,Central,United States,73120,CA-2013-124352,2015-10-16,2015-10-22,Standard Class,869.0,3,0.0,252.0,0.29
Office Supplies,Paper,Xerox 1999,Xerox,Cynthia Delaney,Oklahoma City,Oklahoma,Central,United States,73120,CA-2013-124352,2015-10-16,2015-10-22,Standard Class,13.0,2,0.0,6.0,0.48
Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,Samsung,Cynthia Delaney,Oklahoma City,Oklahoma,Central,United States,73120,CA-2013-124352,2015-10-16,2015-10-22,Standard Class,6.0,1,0.0,1.0,0.25
Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,Ibico,Cynthia Delaney,Oklahoma City,Oklahoma,Central,United States,73120,CA-2013-124352,2015-10-16,2015-10-22,Standard Class,122.0,4,0.0,56.0,0.46
Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,GBC,Quincy Jones,Springfield,Virginia,South,United States,22153,CA-2013-142097,2015-10-16,2015-10-21,Standard Class,233.0,7,0.0,116.0,0.5
Office Supplies,Envelopes,#10 Self-Seal White Envelopes,Other,Quincy Jones,Springfield,Virginia,South,United States,22153,CA-2013-142097,2015-10-16,2015-10-21,Standard Class,67.0,6,0.0,33.0,0.49
Office Supplies,Appliances,Holmes Odor Grabber,Holmes,Quincy Jones,Springfield,Virginia,South,United States,22153,CA-2013-142097,2015-10-16,2015-10-21,Standard Class,43.0,3,0.0,14.0,0.33
Furniture,Tables,Chromcraft Rectangular Conference Tables,Chromcraft,Nona Balk,New York City,New York,East,United States,10011,CA-2013-132066,2015-10-17,2015-10-21,Standard Class,142.0,1,0.4,-38.0,-0.27
Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",Avery,Neil Knudson,San Francisco,California,West,United States,94122,CA-2013-141586,2015-10-18,2015-10-21,First Class,18.0,5,0.2,7.0,0.36
Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",SAFCO,Michael Granlund,Fresno,California,West,United States,93727,CA-2013-163972,2015-10-18,2015-10-22,Standard Class,121.0,2,0.15,21.0,0.18
Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Panasonic,Frank Carlisle,Columbia,Missouri,Central,United States,65203,CA-2013-147256,2015-10-18,2015-10-22,Second Class,450.0,3,0.0,220.0,0.49
Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Honeywell,Frank Carlisle,Columbia,Missouri,Central,United States,65203,CA-2013-147256,2015-10-18,2015-10-22,Second Class,1928.0,7,0.0,752.0,0.39
Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,O'Sullivan,Nick Radford,Perth Amboy,New Jersey,East,United States,8861,CA-2013-152688,2015-10-18,2015-10-21,First Class,121.0,1,0.0,12.0,0.1
Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,GBC,Nick Radford,Perth Amboy,New Jersey,East,United States,8861,CA-2013-152688,2015-10-18,2015-10-21,First Class,316.0,1,0.0,149.0,0.47
Furniture,Chairs,Global Deluxe Steno Chair,Global,Emily Phan,Tempe,Arizona,West,United States,85281,US-2013-159856,2015-10-19,2015-10-23,Standard Class,308.0,5,0.2,-35.0,-0.11
Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Other,Luke Foster,Newark,Ohio,East,United States,43055,CA-2013-106341,2015-10-21,2015-10-24,First Class,7.0,3,0.2,1.0,0.1
Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Other,Chuck Magee,Houston,Texas,Central,United States,77095,CA-2013-133697,2015-10-21,2015-10-25,Second Class,51.0,7,0.2,16.0,0.31
Office Supplies,Fasteners,Staples,Other,Chuck Magee,Houston,Texas,Central,United States,77095,CA-2013-133697,2015-10-21,2015-10-25,Second Class,25.0,4,0.2,8.0,0.31
Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,Office Star,Chuck Magee,Houston,Texas,Central,United States,77095,CA-2013-133697,2015-10-21,2015-10-25,Second Class,57.0,1,0.3,-15.0,-0.26
Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Other,Joy Smith,Trenton,Michigan,Central,United States,48183,CA-2013-160220,2015-10-21,2015-10-27,Standard Class,126.0,6,0.0,35.0,0.28
Technology,Phones,Pyle PMP37LED,Pyle,Joy Smith,Trenton,Michigan,Central,United States,48183,CA-2013-160220,2015-10-21,2015-10-27,Standard Class,192.0,2,0.0,52.0,0.27
Office Supplies,Storage,Woodgrain Magazine Files by Perma,Other,Joy Smith,Trenton,Michigan,Central,United States,48183,CA-2013-160220,2015-10-21,2015-10-27,Standard Class,21.0,7,0.0,1.0,0.07
Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Fellowes,Andrew Gjertsen,Los Angeles,California,West,United States,90049,CA-2013-168921,2015-10-21,2015-10-23,First Class,19.0,3,0.2,6.0,0.31
Furniture,Furnishings,Aluminum Document Frame,Other,Lindsay Castell,Arlington,Virginia,South,United States,22204,CA-2013-105753,2015-10-21,2015-10-27,Standard Class,61.0,5,0.0,18.0,0.3
Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,Hon,Muhammed Yedwab,El Cajon,California,West,United States,92020,CA-2013-139549,2015-10-21,2015-10-26,Standard Class,387.0,4,0.2,5.0,0.01
Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Wilson Jones,Michael Kennedy,Manchester,Connecticut,East,United States,6040,CA-2013-155516,2015-10-22,2015-10-22,Same Day,23.0,4,0.0,10.0,0.45
Office Supplies,Supplies,Staple remover,Staple remover,Michael Kennedy,Manchester,Connecticut,East,United States,6040,CA-2013-155516,2015-10-22,2015-10-22,Same Day,7.0,2,0.0,0.0,0.02
Office Supplies,Storage,Pizazz Global Quick File,Other,Michael Kennedy,Manchester,Connecticut,East,United States,6040,CA-2013-155516,2015-10-22,2015-10-22,Same Day,105.0,7,0.0,29.0,0.28
Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Atlantic,Michael Kennedy,Manchester,Connecticut,East,United States,6040,CA-2013-155516,2015-10-22,2015-10-22,Same Day,1044.0,4,0.0,271.0,0.26
Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",REDIFORM,Neoma Murray,Riverside,California,West,United States,92503,CA-2013-112340,2015-10-22,2015-10-28,Standard Class,23.0,3,0.0,11.0,0.49
Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",Belkin,Joel Eaton,San Diego,California,West,United States,92037,CA-2013-144729,2015-10-22,2015-10-26,Standard Class,154.0,3,0.0,2.0,0.01
Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,Avery,Muhammed Yedwab,Newark,Delaware,East,United States,19711,CA-2013-151169,2015-10-22,2015-10-27,Standard Class,8.0,4,0.0,4.0,0.45
Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,Logitech,Charles McCrossin,Baltimore,Maryland,East,United States,21215,CA-2013-111493,2015-10-22,2015-10-23,First Class,98.0,6,0.0,10.0,0.1
